-2.500000000000000000e-01,-2.399999999999999911e-01,-2.300000000000000100e-01,-2.200000000000000011e-01,-2.099999999999999922e-01,-2.000000000000000111e-01,-1.900000000000000022e-01,-1.799999999999999933e-01,-1.699999999999999845e-01,-1.600000000000000033e-01,-1.499999999999999944e-01,-1.400000000000000133e-01,-1.300000000000000044e-01,-1.199999999999999956e-01,-1.099999999999999867e-01,-1.000000000000000056e-01,-8.999999999999999667e-02,-7.999999999999998779e-02,-7.000000000000000666e-02,-5.999999999999999778e-02,-4.999999999999998890e-02,-4.000000000000000777e-02,-2.999999999999999889e-02,-1.999999999999999001e-02,-1.000000000000000888e-02,0.000000000000000000e+00,1.000000000000000888e-02,2.000000000000001776e-02,3.000000000000002665e-02,3.999999999999998002e-02,4.999999999999998890e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000001554e-02,9.000000000000002442e-02,1.000000000000000333e-01,1.099999999999999867e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.500000000000000222e-01,1.600000000000000311e-01,1.699999999999999845e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.100000000000000200e-01,2.200000000000000289e-01,2.299999999999999822e-01,2.399999999999999911e-01,2.500000000000000000e-01
-2.500000000000000000e-01,-2.399999999999999911e-01,-2.300000000000000100e-01,-2.200000000000000011e-01,-2.099999999999999922e-01,-2.000000000000000111e-01,-1.900000000000000022e-01,-1.799999999999999933e-01,-1.699999999999999845e-01,-1.600000000000000033e-01,-1.499999999999999944e-01,-1.400000000000000133e-01,-1.300000000000000044e-01,-1.199999999999999956e-01,-1.099999999999999867e-01,-1.000000000000000056e-01,-8.999999999999999667e-02,-7.999999999999998779e-02,-7.000000000000000666e-02,-5.999999999999999778e-02,-4.999999999999998890e-02,-4.000000000000000777e-02,-2.999999999999999889e-02,-1.999999999999999001e-02,-1.000000000000000888e-02,0.000000000000000000e+00,1.000000000000000888e-02,2.000000000000001776e-02,3.000000000000002665e-02,3.999999999999998002e-02,4.999999999999998890e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000001554e-02,9.000000000000002442e-02,1.000000000000000333e-01,1.099999999999999867e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.500000000000000222e-01,1.600000000000000311e-01,1.699999999999999845e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.100000000000000200e-01,2.200000000000000289e-01,2.299999999999999822e-01,2.399999999999999911e-01,2.500000000000000000e-01
-2.500000000000000000e-01,-2.399999999999999911e-01,-2.300000000000000100e-01,-2.200000000000000011e-01,-2.099999999999999922e-01,-2.000000000000000111e-01,-1.900000000000000022e-01,-1.799999999999999933e-01,-1.699999999999999845e-01,-1.600000000000000033e-01,-1.499999999999999944e-01,-1.400000000000000133e-01,-1.300000000000000044e-01,-1.199999999999999956e-01,-1.099999999999999867e-01,-1.000000000000000056e-01,-8.999999999999999667e-02,-7.999999999999998779e-02,-7.000000000000000666e-02,-5.999999999999999778e-02,-4.999999999999998890e-02,-4.000000000000000777e-02,-2.999999999999999889e-02,-1.999999999999999001e-02,-1.000000000000000888e-02,0.000000000000000000e+00,1.000000000000000888e-02,2.000000000000001776e-02,3.000000000000002665e-02,3.999999999999998002e-02,4.999999999999998890e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000001554e-02,9.000000000000002442e-02,1.000000000000000333e-01,1.099999999999999867e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.500000000000000222e-01,1.600000000000000311e-01,1.699999999999999845e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.100000000000000200e-01,2.200000000000000289e-01,2.299999999999999822e-01,2.399999999999999911e-01,2.500000000000000000e-01
-2.500000000000000000e-01,-2.399999999999999911e-01,-2.300000000000000100e-01,-2.200000000000000011e-01,-2.099999999999999922e-01,-2.000000000000000111e-01,-1.900000000000000022e-01,-1.799999999999999933e-01,-1.699999999999999845e-01,-1.600000000000000033e-01,-1.499999999999999944e-01,-1.400000000000000133e-01,-1.300000000000000044e-01,-1.199999999999999956e-01,-1.099999999999999867e-01,-1.000000000000000056e-01,-8.999999999999999667e-02,-7.999999999999998779e-02,-7.000000000000000666e-02,-5.999999999999999778e-02,-4.999999999999998890e-02,-4.000000000000000777e-02,-2.999999999999999889e-02,-1.999999999999999001e-02,-1.000000000000000888e-02,0.000000000000000000e+00,1.000000000000000888e-02,2.000000000000001776e-02,3.000000000000002665e-02,3.999999999999998002e-02,4.999999999999998890e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000001554e-02,9.000000000000002442e-02,1.000000000000000333e-01,1.099999999999999867e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.500000000000000222e-01,1.600000000000000311e-01,1.699999999999999845e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.100000000000000200e-01,2.200000000000000289e-01,2.299999999999999822e-01,2.399999999999999911e-01,2.500000000000000000e-01
-2.500000000000000000e-01,-2.399999999999999911e-01,-2.300000000000000100e-01,-2.200000000000000011e-01,-2.099999999999999922e-01,-2.000000000000000111e-01,-1.900000000000000022e-01,-1.799999999999999933e-01,-1.699999999999999845e-01,-1.600000000000000033e-01,-1.499999999999999944e-01,-1.400000000000000133e-01,-1.300000000000000044e-01,-1.199999999999999956e-01,-1.099999999999999867e-01,-1.000000000000000056e-01,-8.999999999999999667e-02,-7.999999999999998779e-02,-7.000000000000000666e-02,-5.999999999999999778e-02,-4.999999999999998890e-02,-4.000000000000000777e-02,-2.999999999999999889e-02,-1.999999999999999001e-02,-1.000000000000000888e-02,0.000000000000000000e+00,1.000000000000000888e-02,2.000000000000001776e-02,3.000000000000002665e-02,3.999999999999998002e-02,4.999999999999998890e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000001554e-02,9.000000000000002442e-02,1.000000000000000333e-01,1.099999999999999867e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.500000000000000222e-01,1.600000000000000311e-01,1.699999999999999845e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.100000000000000200e-01,2.200000000000000289e-01,2.299999999999999822e-01,2.399999999999999911e-01,2.500000000000000000e-01
-2.500000000000000000e-01,-2.399999999999999911e-01,-2.300000000000000100e-01,-2.200000000000000011e-01,-2.099999999999999922e-01,-2.000000000000000111e-01,-1.900000000000000022e-01,-1.799999999999999933e-01,-1.699999999999999845e-01,-1.600000000000000033e-01,-1.499999999999999944e-01,-1.400000000000000133e-01,-1.300000000000000044e-01,-1.199999999999999956e-01,-1.099999999999999867e-01,-1.000000000000000056e-01,-8.999999999999999667e-02,-7.999999999999998779e-02,-7.000000000000000666e-02,-5.999999999999999778e-02,-4.999999999999998890e-02,-4.000000000000000777e-02,-2.999999999999999889e-02,-1.999999999999999001e-02,-1.000000000000000888e-02,0.000000000000000000e+00,1.000000000000000888e-02,2.000000000000001776e-02,3.000000000000002665e-02,3.999999999999998002e-02,4.999999999999998890e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000001554e-02,9.000000000000002442e-02,1.000000000000000333e-01,1.099999999999999867e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.500000000000000222e-01,1.600000000000000311e-01,1.699999999999999845e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.100000000000000200e-01,2.200000000000000289e-01,2.299999999999999822e-01,2.399999999999999911e-01,2.500000000000000000e-01
-2.500000000000000000e-01,-2.399999999999999911e-01,-2.300000000000000100e-01,-2.200000000000000011e-01,-2.099999999999999922e-01,-2.000000000000000111e-01,-1.900000000000000022e-01,-1.799999999999999933e-01,-1.699999999999999845e-01,-1.600000000000000033e-01,-1.499999999999999944e-01,-1.400000000000000133e-01,-1.300000000000000044e-01,-1.199999999999999956e-01,-1.099999999999999867e-01,-1.000000000000000056e-01,-8.999999999999999667e-02,-7.999999999999998779e-02,-7.000000000000000666e-02,-5.999999999999999778e-02,-4.999999999999998890e-02,-4.000000000000000777e-02,-2.999999999999999889e-02,-1.999999999999999001e-02,-1.000000000000000888e-02,0.000000000000000000e+00,1.000000000000000888e-02,2.000000000000001776e-02,3.000000000000002665e-02,3.999999999999998002e-02,4.999999999999998890e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000001554e-02,9.000000000000002442e-02,1.000000000000000333e-01,1.099999999999999867e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.500000000000000222e-01,1.600000000000000311e-01,1.699999999999999845e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.100000000000000200e-01,2.200000000000000289e-01,2.299999999999999822e-01,2.399999999999999911e-01,2.500000000000000000e-01
-2.500000000000000000e-01,-2.399999999999999911e-01,-2.300000000000000100e-01,-2.200000000000000011e-01,-2.099999999999999922e-01,-2.000000000000000111e-01,-1.900000000000000022e-01,-1.799999999999999933e-01,-1.699999999999999845e-01,-1.600000000000000033e-01,-1.499999999999999944e-01,-1.400000000000000133e-01,-1.300000000000000044e-01,-1.199999999999999956e-01,-1.099999999999999867e-01,-1.000000000000000056e-01,-8.999999999999999667e-02,-7.999999999999998779e-02,-7.000000000000000666e-02,-5.999999999999999778e-02,-4.999999999999998890e-02,-4.000000000000000777e-02,-2.999999999999999889e-02,-1.999999999999999001e-02,-1.000000000000000888e-02,0.000000000000000000e+00,1.000000000000000888e-02,2.000000000000001776e-02,3.000000000000002665e-02,3.999999999999998002e-02,4.999999999999998890e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000001554e-02,9.000000000000002442e-02,1.000000000000000333e-01,1.099999999999999867e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.500000000000000222e-01,1.600000000000000311e-01,1.699999999999999845e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.100000000000000200e-01,2.200000000000000289e-01,2.299999999999999822e-01,2.399999999999999911e-01,2.500000000000000000e-01
-2.500000000000000000e-01,-2.399999999999999911e-01,-2.300000000000000100e-01,-2.200000000000000011e-01,-2.099999999999999922e-01,-2.000000000000000111e-01,-1.900000000000000022e-01,-1.799999999999999933e-01,-1.699999999999999845e-01,-1.600000000000000033e-01,-1.499999999999999944e-01,-1.400000000000000133e-01,-1.300000000000000044e-01,-1.199999999999999956e-01,-1.099999999999999867e-01,-1.000000000000000056e-01,-8.999999999999999667e-02,-7.999999999999998779e-02,-7.000000000000000666e-02,-5.999999999999999778e-02,-4.999999999999998890e-02,-4.000000000000000777e-02,-2.999999999999999889e-02,-1.999999999999999001e-02,-1.000000000000000888e-02,0.000000000000000000e+00,1.000000000000000888e-02,2.000000000000001776e-02,3.000000000000002665e-02,3.999999999999998002e-02,4.999999999999998890e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000001554e-02,9.000000000000002442e-02,1.000000000000000333e-01,1.099999999999999867e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.500000000000000222e-01,1.600000000000000311e-01,1.699999999999999845e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.100000000000000200e-01,2.200000000000000289e-01,2.299999999999999822e-01,2.399999999999999911e-01,2.500000000000000000e-01
-2.500000000000000000e-01,-2.399999999999999911e-01,-2.300000000000000100e-01,-2.200000000000000011e-01,-2.099999999999999922e-01,-2.000000000000000111e-01,-1.900000000000000022e-01,-1.799999999999999933e-01,-1.699999999999999845e-01,-1.600000000000000033e-01,-1.499999999999999944e-01,-1.400000000000000133e-01,-1.300000000000000044e-01,-1.199999999999999956e-01,-1.099999999999999867e-01,-1.000000000000000056e-01,-8.999999999999999667e-02,-7.999999999999998779e-02,-7.000000000000000666e-02,-5.999999999999999778e-02,-4.999999999999998890e-02,-4.000000000000000777e-02,-2.999999999999999889e-02,-1.999999999999999001e-02,-1.000000000000000888e-02,0.000000000000000000e+00,1.000000000000000888e-02,2.000000000000001776e-02,3.000000000000002665e-02,3.999999999999998002e-02,4.999999999999998890e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000001554e-02,9.000000000000002442e-02,1.000000000000000333e-01,1.099999999999999867e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.500000000000000222e-01,1.600000000000000311e-01,1.699999999999999845e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.100000000000000200e-01,2.200000000000000289e-01,2.299999999999999822e-01,2.399999999999999911e-01,2.500000000000000000e-01
